ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5053034,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20755,365243,Yes,No,No,No,,2.0,-13.0,0
5053035,Female,No,Yes,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,-22250,365243,Yes,No,No,No,,2.0,-38.0,0
5053036,Female,No,Yes,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,-22250,365243,Yes,No,No,No,,2.0,-27.0,0
5053037,Female,No,Yes,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,-22250,365243,Yes,No,No,No,,2.0,-19.0,0
5053038,Female,No,Yes,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,-22250,365243,Yes,No,No,No,,2.0,-29.0,0
5053039,Female,No,Yes,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,-22250,365243,Yes,No,No,No,,2.0,-29.0,0
5053040,Female,No,Yes,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,-22250,365243,Yes,No,No,No,,2.0,-17.0,0
5053041,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,0.0,0
5053042,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,-39.0,0
5053043,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,-48.0,0
5053044,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,-17.0,0
5053045,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,-3.0,0
5053046,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,-48.0,0
5053047,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-12279,-1844,Yes,Yes,No,No,Laborers,2.0,-39.0,0
5053048,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,With parents,-8149,365243,Yes,No,No,No,,1.0,-9.0,0
5053049,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,With parents,-8149,365243,Yes,No,No,No,,1.0,-14.0,0
5053051,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-37.0,0
5053055,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-50.0,0
5053056,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-59.0,0
5053057,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-37.0,0
5053058,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-28.0,0
5053059,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-19.0,0
5053060,Female,No,Yes,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,Yes,No,Yes,No,,2.0,-9.0,0
5053063,Female,No,Yes,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,Yes,No,No,No,Cooking staff,2.0,-1.0,0
5053064,Female,No,Yes,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,Yes,No,No,No,Cooking staff,2.0,-31.0,0
5053066,Female,No,Yes,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,Yes,No,No,No,Cooking staff,2.0,-33.0,0
5053068,Female,No,Yes,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,Yes,No,No,No,Cooking staff,2.0,-21.0,0
5053069,Female,No,Yes,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,Yes,No,No,No,Cooking staff,2.0,-16.0,0
5053070,Female,No,Yes,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,Yes,No,No,No,Cooking staff,2.0,-1.0,0
5053071,Male,No,Yes,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11842,-232,Yes,No,No,No,Cooking staff,3.0,-51.0,0
5053074,Male,No,Yes,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11842,-232,Yes,No,No,No,Cooking staff,3.0,-43.0,0
5053076,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21155,365243,Yes,No,No,No,,2.0,-1.0,0
5053077,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21155,365243,Yes,No,No,No,,2.0,-30.0,0
5053078,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21155,365243,Yes,No,No,No,,2.0,-32.0,0
5053079,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-4.0,0
5053080,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-4.0,0
5053081,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-33.0,0
5053082,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-13.0,0
5053083,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-23.0,0
5053084,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-40.0,0
5053085,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-14.0,0
5053088,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-44.0,0
5053089,Female,No,No,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,Yes,No,No,No,High skill tech staff,1.0,-14.0,0
5053092,Male,No,Yes,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,Yes,No,Yes,No,Laborers,3.0,-19.0,0
5053093,Male,No,Yes,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,Yes,No,Yes,No,Laborers,3.0,-19.0,0
5053094,Male,No,Yes,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,Yes,No,Yes,No,Laborers,3.0,0.0,0
5053095,Male,No,Yes,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,Yes,No,Yes,No,Laborers,3.0,-25.0,0
5053096,Male,No,Yes,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,Yes,No,Yes,No,Laborers,3.0,-11.0,0
5053097,Male,No,Yes,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,Yes,No,Yes,No,Laborers,3.0,-7.0,0
5053099,Female,No,Yes,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20958,365243,Yes,No,Yes,No,,2.0,-40.0,0
5053101,Female,No,Yes,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20958,365243,Yes,No,Yes,No,,2.0,-3.0,0
5053102,Male,No,No,0,130500.0,Pensioner,Higher education,Married,House / apartment,-24757,365243,Yes,No,No,No,,2.0,-26.0,0
5053103,Male,No,No,0,130500.0,Pensioner,Higher education,Married,House / apartment,-24757,365243,Yes,No,No,No,,2.0,-16.0,0
5053104,Male,No,No,0,130500.0,Pensioner,Higher education,Married,House / apartment,-24757,365243,Yes,No,No,No,,2.0,-10.0,0
5053105,Male,No,No,0,130500.0,Pensioner,Higher education,Married,House / apartment,-24757,365243,Yes,No,No,No,,2.0,-15.0,0
5053106,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-14513,-597,Yes,No,No,No,Drivers,2.0,-6.0,0
5053107,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-14513,-597,Yes,No,No,No,Drivers,2.0,-11.0,0
5053108,Female,No,Yes,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22980,365243,Yes,No,Yes,No,,2.0,-3.0,0
5053109,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-21.0,0
5053110,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-55.0,0
5053111,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-48.0,0
5053112,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-8.0,0
5053113,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-40.0,0
5053114,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-17.0,0
5053115,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-6.0,0
5053116,Female,No,Yes,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,Yes,No,No,No,,2.0,-37.0,0
5053117,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-28.0,0
5053118,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-31.0,0
5053119,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-25.0,0
5053120,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-21.0,0
5053121,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-35.0,0
5053122,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-6.0,0
5053123,Male,Yes,No,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534,-1420,Yes,No,No,No,,3.0,-5.0,0
5053124,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-19.0,0
5053125,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-48.0,0
5053128,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-35.0,0
5053134,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-50.0,0
5053135,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-5.0,0
5053136,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-10.0,0
5053138,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-33.0,0
5053139,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-30.0,0
5053140,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-19.0,0
5053141,Male,Yes,Yes,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,Yes,No,No,No,High skill tech staff,3.0,-4.0,0
5053142,Male,No,Yes,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12301,-140,Yes,No,Yes,No,,3.0,-24.0,0
5053143,Male,No,Yes,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12301,-140,Yes,No,Yes,No,,3.0,-16.0,0
5053144,Male,No,Yes,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12301,-140,Yes,No,Yes,No,,3.0,-10.0,0
5053145,Male,No,Yes,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12301,-140,Yes,No,Yes,No,,3.0,-27.0,0
5053146,Male,Yes,Yes,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16984,-1267,Yes,No,No,No,Drivers,2.0,-12.0,0
5053147,Male,Yes,Yes,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16984,-1267,Yes,No,No,No,Drivers,2.0,-16.0,0
5053149,Female,No,Yes,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-12140,-779,Yes,No,No,No,Core staff,3.0,-54.0,1
5053150,Female,No,Yes,1,90000.0,Working,Higher education,Single / not married,House / apartment,-16154,-2178,Yes,No,No,No,Core staff,2.0,-29.0,0
5053151,Female,No,Yes,1,90000.0,Working,Higher education,Single / not married,House / apartment,-16154,-2178,Yes,No,No,No,Core staff,2.0,-34.0,0
5053152,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-60.0,0
5053153,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-22.0,0
5053154,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-19.0,0
5053155,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-21.0,0
5053156,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-17.0,0
5053157,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-8.0,0
5053158,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-7.0,0
5053160,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-32.0,0
5053161,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-24.0,0
5053162,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-19.0,0
5053163,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-12.0,0
5053164,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-3.0,0
5053165,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-6.0,0
5053166,Female,No,Yes,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,Yes,No,No,No,,1.0,-8.0,0
5053167,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-42.0,0
5053168,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-52.0,0
5053170,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-52.0,0
5053171,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-44.0,0
5053172,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-4.0,0
5053173,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-58.0,0
5053174,Female,Yes,Yes,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712,-2393,Yes,No,No,No,Core staff,2.0,-28.0,0
5053175,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-60.0,0
5053176,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-34.0,0
5053177,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-11.0,0
5053178,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-11.0,0
5053179,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-34.0,0
5053180,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-28.0,0
5053181,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-11.0,0
5053182,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-32.0,0
5053183,Male,Yes,Yes,0,207000.0,Pensioner,Higher education,Married,House / apartment,-24312,365243,Yes,No,No,No,,2.0,-30.0,0
5053184,Female,No,Yes,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18296,-4401,Yes,No,No,No,Cleaning staff,2.0,-2.0,0
5053185,Female,No,No,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-20027,-2697,Yes,No,No,No,Cleaning staff,1.0,-39.0,0
5053186,Female,No,No,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-20027,-2697,Yes,No,No,No,Cleaning staff,1.0,-39.0,0
5053187,Female,No,No,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-20027,-2697,Yes,No,No,No,Cleaning staff,1.0,-7.0,0
5053188,Male,No,No,2,157500.0,Working,Higher education,Married,House / apartment,-11811,-4676,Yes,No,No,No,Laborers,4.0,-49.0,0
5053189,Male,No,No,2,157500.0,Working,Higher education,Married,House / apartment,-11811,-4676,Yes,No,No,No,Laborers,4.0,-49.0,0
5053190,Male,No,No,2,157500.0,Working,Higher education,Married,House / apartment,-11811,-4676,Yes,No,No,No,Laborers,4.0,-45.0,0
5053191,Male,No,No,2,157500.0,Working,Higher education,Married,House / apartment,-11811,-4676,Yes,No,No,No,Laborers,4.0,-32.0,0
5053192,Female,No,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-15527,-3792,Yes,Yes,Yes,No,Accountants,2.0,-44.0,0
5053194,Female,No,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-15527,-3792,Yes,Yes,Yes,No,Accountants,2.0,-44.0,0
5053197,Female,No,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-15527,-3792,Yes,Yes,Yes,No,Accountants,2.0,-23.0,0
